"01";"652";"469";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Черемшанский сельсовет Тюменцевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"652";"469";"101";"0";"2";"с Черемшанка";;;"000";"0";14.06.2013;01.01.2014
"01";"652";"469";"106";"5";"2";"п Кулундинский";;;"000";"0";14.06.2013;01.01.2014
"01";"652";"480";"000";"9";"1";"Шарчинский сельсовет";"с Шарчино";;"000";"0";14.06.2013;01.01.2014
"01";"652";"480";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Шарчинский сельсовет Тюменцевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"652";"480";"101";"8";"2";"с Шарчино";;;"000";"0";14.06.2013;01.01.2014
"01";"652";"480";"106";"2";"2";"п Трубачёво";;;"000";"0";14.06.2013;01.01.2014
"01";"652";"485";"000";"5";"1";"Юдихинский сельсовет";"с Юдиха";;"000";"0";14.06.2013;01.01.2014
"01";"652";"485";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Юдихинский сельсовет Тюменцевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"652";"485";"101";"4";"2";"с Юдиха";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"000";"000";"0";"1";"Угловский муниципальный район";"с Угловское";;"000";"0";14.06.2013;01.01.2014
"01";"653";"400";"000";"2";"1";"Сельские поселения Угловского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"411";"000";"6";"1";"Круглянский сельсовет";"с Круглое";;"000";"0";14.06.2013;01.01.2014
"01";"653";"411";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Круглянский сельсовет Угловского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"411";"101";"5";"2";"с Круглое";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"411";"106";"1";"2";"с Куйбышево";;;"000";"0";14.06.2013;01.01.2014
